87,09/03/2022,10221,10164,1175.7,CART HIPERCARD PAGSEGURO,"10.01,CNF 634082138 / NFC-E 000039909 / RC 634312347"
87,09/03/2022,10221,10164,3037.5,CART HIPERCARD PAGSEGURO,"10.01,CNF 634109359 / NFC-E 000061908 / RC 635090518"
87,09/03/2022,10221,10164,3220.72,CART HIPERCARD PAGSEGURO,"10.01,CNF 634109583 / NFC-E 000061918 / RC 634777263 / NFC-E 000010280"
87,09/03/2022,10221,10164,1079.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 634160732 / NFC-E 000061939"
87,09/03/2022,10221,10164,497.71,CART HIPERCARD PAGSEGURO,"10.01,CNF 634160866 / NFE 000029985"
87,09/03/2022,10221,10164,578.28,CART HIPERCARD PAGSEGURO,"10.01,CNF 634240656 / RC 634261013 / NFC-E 000007474"
87,09/03/2022,10221,10164,1151.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 634254734 / RC 634295471 / NFC-E 000039899"
87,10/03/2022,10221,10164,735.62,CART HIPERCARD PAGSEGURO,"10.01,CNF 634284701 / RC 636165158 / NFC-E 000047309 / RC 636165063"
87,10/03/2022,10221,10164,1952.85,CART HIPERCARD PAGSEGURO,"10.01,CNF 634294214 / NFC-E 000039916 / NFC-E 000028387"
87,10/03/2022,10221,10164,254.76,CART HIPERCARD PAGSEGURO,"10.01,CNF 634464877 / NFC-E 000007481 / RC 634776176"
87,10/03/2022,10221,10164,501.17,CART HIPERCARD PAGSEGURO,"10.01,CNF 634525939 / RC 635109465 / NFC-E 000061911"
87,10/03/2022,10221,10164,422.42,CART HIPERCARD PAGSEGURO,"10.01,CNF 634774979 / NFC-E 000007489 / RC 634791836 / RC 634791783"
87,11/03/2022,10221,10164,2153.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 634943623 / NFC-E 000047415 / RC 638233423 / RC 638222971"
87,11/03/2022,10221,10164,719.4,CART HIPERCARD PAGSEGURO,"10.01,CNF 634948034 / RC 635091903 / NFC-E 000061909"
87,11/03/2022,10221,10164,486.5,CART HIPERCARD PAGSEGURO,"10.01,CNF 635059435 / NFC-E 000047242 / RC 635228170"
87,11/03/2022,10221,10164,228.83,CART HIPERCARD PAGSEGURO,"10.01,CNF 635247872 / RC 635305823 / NFC-E 000047254"
87,11/03/2022,10221,10164,322.3,CART HIPERCARD PAGSEGURO,"10.01,CNF 635247965 / NFC-E 000047256 / RC 635309549"
87,12/03/2022,10221,10164,116.56,CART HIPERCARD PAGSEGURO,"10.01,CNF 635267330 / NFC-E 000039961 / RC 635576571"
87,12/03/2022,10221,10164,782.8,CART HIPERCARD PAGSEGURO,"10.01,CNF 635267371 / RC 635617075 / NFC-E 000039962"
87,11/03/2022,10221,10164,361.5,CART HIPERCARD PAGSEGURO,"10.01,CNF 635306670 / NFC-E 000039960 / RC 635309740"
87,12/03/2022,10221,10164,554.16,CART HIPERCARD PAGSEGURO,"10.01,CNF 635310907 / NFC-E 000007506"
87,12/03/2022,10221,10164,209.24,CART HIPERCARD PAGSEGURO,"10.01,CNF 635310943 / RC 635669103 / NFC-E 000007509"
87,12/03/2022,10221,10164,1340.05,CART HIPERCARD PAGSEGURO,"10.01,CNF 635312675 / NFC-E 000020295"
87,12/03/2022,10221,10164,655.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 635484033 / RC 635780342 / NFC-E 000047261"
87,12/03/2022,10221,10164,598.25,CART HIPERCARD PAGSEGURO,"10.01,CNF 635754790 / NFC-E 000062029"
87,12/03/2022,10221,10164,259.2,CART HIPERCARD PAGSEGURO,"10.01,CNF 635762911 / NFC-E 000047264 / RC 635827915"
87,12/03/2022,10221,10164,1796.7,CART HIPERCARD PAGSEGURO,"10.01,CNF 635763005 / RC 636050518 / NFC-E 000024340"
87,12/03/2022,10221,10164,634.8,CART HIPERCARD PAGSEGURO,"10.01,CNF 635878173 / NFC-E 000007532 / RC 635882669"
87,13/03/2022,10221,10164,974.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 635884434 / NFC-E 000047283 / RC 635937227"
87,13/03/2022,10221,10164,974.0,CART HIPERCARD PAGSEGURO,"10.01,CNF 635955840 / NFC-E 000047294 / RC 635964937"
